Store,Department,Date,Product_Category,Customer_Type,Supplier_ID,Weekly_Sales,Units_Sold,Unit_Price,Inventory_Level,Temperature,Fuel_Price,CPI,Unemployment
23,Dept-08,2011-04-22,Electronics,Regular,SPLR-006,1447301.24,20,72365.06,1694581.86,39.62,3.919,134.3571,4.781
23,Dept-02,2011-04-29,Clothing,Regular,SPLR-004,1173307.4,44,26666.08,1302188.05,54.2,3.988,134.4357333,4.781
23,Dept-10,2011-06-05,Clothing,Regular,SPLR-002,1359921.13,10,135992.11,1621126.99,50.07,4.078,134.5143667,4.781
23,Dept-04,2011-05-13,Home Essentials,Regular,SPLR-001,1254914.87,36,34858.75,1420547.54,55.12,4.095,134.593,4.781
23,Dept-09,2011-05-20,Pharmacy,Regular,SPLR-004,1337617.55,15,89174.5,1513157.23,56.67,4.101,134.6803871,4.781
23,Dept-03,2011-05-27,Pharmacy,New,SPLR-003,1361945.18,9,151327.24,1614504.89,63.27,4.034,134.7677742,4.781
23,Dept-10,2011-03-06,Home Essentials,Regular,SPLR-008,1562161.97,1,1562161.97,1721894.41,67.21,3.973,134.8551613,4.781
23,Dept-02,2011-10-06,Pharmacy,Premium,SPLR-008,1447028.06,42,34453.05,1702519.54,65.23,3.924,134.9425484,4.781
23,Dept-01,2011-06-17,Pharmacy,Regular,SPLR-002,1470520.83,42,35012.4,1729372.3,61.06,3.873,135.0837333,4.781
23,Dept-08,2011-06-24,Electronics,Regular,SPLR-003,1434036.18,29,49449.52,1610163.38,63.8,3.851,135.2652667,4.781
23,Dept-01,2011-01-07,Home Essentials,New,SPLR-010,1492507.44,23,64891.63,1741053.8,65.65,3.815,135.4468,4.584
23,Dept-06,2011-08-07,Electronics,Premium,SPLR-006,1379488.05,45,30655.29,1536121.12,69.92,3.784,135.6283333,4.584
23,Dept-07,2011-07-15,Pharmacy,New,SPLR-009,1360520.56,37,36770.83,1523748.53,69.8,3.827,135.7837419,4.584
23,Dept-03,2011-07-22,Electronics,Regular,SPLR-003,1362144.0,39,34926.77,1562456.61,76.74,3.882,135.8738387,4.584
23,Dept-06,2011-07-29,Electronics,Premium,SPLR-005,1319767.55,1,1319767.55,1568318.45,69.55,3.898,135.9639355,4.584
23,Dept-05,2011-05-08,Home Essentials,Regular,SPLR-009,1416344.68,21,67444.98,1657500.73,69.53,3.903,136.0540323,4.584
23,Dept-03,2011-12-08,Home Essentials,Regular,SPLR-004,1380952.05,26,53113.54,1603518.46,69.86,3.88,136.144129,4.584
23,Dept-02,2011-08-19,Electronics,Regular,SPLR-004,1453416.53,47,30923.76,1674097.7,67.09,3.82,136.183129,4.584
23,Dept-09,2011-08-26,Pharmacy,Regular,SPLR-005,1637266.29,4,409316.57,1820086.85,67.04,3.796,136.2136129,4.584
23,Dept-01,2011-02-09,Home Essentials,Premium,SPLR-006,1464295.69,46,31832.52,1673547.41,65.33,3.784,136.2440968,4.584
23,Dept-05,2011-09-09,Pharmacy,Regular,SPLR-003,1423289.9,30,47443.0,1653037.07,66.04,3.809,136.2745806,4.584
23,Dept-04,2011-09-16,Grocery,Premium,SPLR-006,1253329.17,25,50133.17,1456090.65,60.52,3.809,136.3145,4.584
23,Dept-10,2011-09-23,Electronics,Regular,SPLR-007,1289082.81,20,64454.14,1499073.13,57.14,3.758,136.367,4.584
23,Dept-08,2011-09-30,Home Essentials,Premium,SPLR-007,1275597.85,33,38654.48,1515375.39,64.76,3.684,136.4195,4.584
23,Dept-03,2011-07-10,Electronics,New,SPLR-004,1463501.99,30,48783.4,1709111.99,49.0,3.633,136.472,4.42
23,Dept-09,2011-10-14,Electronics,Premium,SPLR-010,1257778.34,14,89841.31,1404327.7,56.79,3.583,136.5150968,4.42
23,Dept-02,2011-10-21,Pharmacy,Regular,SPLR-005,1441032.59,33,43667.65,1664591.19,52.12,3.618,136.5017742,4.42
23,Dept-02,2011-10-28,Clothing,Regular,SPLR-004,1407191.96,39,36081.85,1580333.82,42.57,3.604,136.4884516,4.42
23,Dept-05,2011-04-11,Home Essentials,Regular,SPLR-010,1428436.33,18,79357.57,1593600.96,39.18,3.586,136.475129,4.42
23,Dept-05,2011-11-11,Pharmacy,Regular,SPLR-003,1436940.78,12,119745.06,1650232.3,44.04,3.57,136.4618065,4.42
23,Dept-06,2011-11-18,Electronics,Regular,SPLR-009,1345631.96,5,269126.39,1521928.43,45.48,3.571,136.4666667,4.42
23,Dept-05,2011-11-25,Home Essentials,Regular,SPLR-007,2057059.53,17,121003.5,2436667.05,35.23,3.536,136.4788,4.42
23,Dept-01,2011-02-12,Home Essentials,Premium,SPLR-007,1552886.59,22,70585.75,1754626.11,43.6,3.501,136.4909333,4.42
23,Dept-01,2011-09-12,Clothing,Premium,SPLR-010,1841173.6,28,65756.2,2114658.41,36.4,3.47,136.5030667,4.42
23,Dept-04,2011-12-16,Electronics,New,SPLR-008,2173621.2,26,83600.82,2603348.58,32.99,3.445,136.5335161,4.42
23,Dept-03,2011-12-23,Clothing,Regular,SPLR-006,2587953.32,21,123235.87,3030910.76,27.8,3.413,136.5883871,4.42
23,Dept-06,2011-12-30,Home Essentials,New,SPLR-001,1213486.95,29,41844.38,1384931.67,22.3,3.402,136.6432581,4.42
23,Dept-05,2012-06-01,Pharmacy,New,SPLR-010,1150662.55,7,164380.36,1304306.48,24.29,3.439,136.698129,4.261
23,Dept-05,2012-01-13,Pharmacy,Regular,SPLR-004,1031451.35,49,21050.03,1149539.44,28.49,3.523,136.753,4.261
23,Dept-04,2012-01-20,Pharmacy,Regular,SPLR-009,1146992.13,48,23895.67,1366775.23,15.33,3.542,136.8564194,4.261
23,Dept-01,2012-01-27,Grocery,Regular,SPLR-005,1037476.38,16,64842.27,1171024.73,25.71,3.568,136.9598387,4.261
23,Dept-05,2012-03-02,Electronics,Regular,SPLR-006,1261872.67,7,180267.52,1397226.1,29.71,3.633,137.0632581,4.261
23,Dept-01,2012-10-02,Pharmacy,Regular,SPLR-009,1358444.07,1,1358444.07,1626425.77,26.6,3.655,137.1666774,4.261
23,Dept-10,2012-02-17,Grocery,Regular,SPLR-007,1365546.69,23,59371.6,1600648.07,27.01,3.703,137.2583103,4.261
23,Dept-02,2012-02-24,Electronics,Premium,SPLR-003,1272948.27,33,38574.19,1409388.5,31.12,3.751,137.3411034,4.261
23,Dept-03,2012-02-03,Home Essentials,Premium,SPLR-006,1322852.2,28,47244.72,1558015.57,25.91,3.827,137.4238966,4.261
23,Dept-09,2012-09-03,Home Essentials,Regular,SPLR-009,1292724.9,48,26931.77,1447572.92,33.11,3.876,137.5066897,4.261
23,Dept-10,2012-03-16,Home Essentials,Premium,SPLR-006,1258364.31,40,31459.11,1442741.19,41.19,3.867,137.5843871,4.261
23,Dept-04,2012-03-23,Home Essentials,New,SPLR-003,1288154.1,18,71564.12,1490021.84,57.82,3.889,137.6552903,4.261
23,Dept-07,2012-03-30,Grocery,Regular,SPLR-003,1261964.96,47,26850.32,1415841.88,36.71,3.921,137.7261935,4.261
23,Dept-08,2012-06-04,Clothing,Premium,SPLR-002,1604605.69,32,50143.93,1924510.16,37.43,3.957,137.7970968,4.125
23,Dept-05,2012-04-13,Clothing,Regular,SPLR-007,1231752.54,49,25137.81,1376935.84,41.81,4.025,137.868,4.125
23,Dept-02,2012-04-20,Home Essentials,Premium,SPLR-004,1287899.41,28,45996.41,1456368.21,56.55,4.046,137.9230667,4.125
23,Dept-01,2012-04-27,Clothing,Regular,SPLR-005,1277758.76,11,116159.89,1460998.2,44.62,4.023,137.9781333,4.125
23,Dept-06,2012-04-05,Electronics,Regular,SPLR-010,1317379.68,48,27445.41,1478510.09,45.88,3.991,138.0332,4.125
23,Dept-01,2012-11-05,Grocery,Regular,SPLR-003,1321914.34,3,440638.11,1534495.17,52.9,3.947,138.0882667,4.125
23,Dept-03,2012-05-18,Home Essentials,New,SPLR-002,1332952.47,44,30294.37,1583930.2,58.42,3.899,138.1065806,4.125
23,Dept-09,2012-05-25,Home Essentials,Regular,SPLR-002,1552934.64,38,40866.7,1804154.0,66.43,3.85,138.1101935,4.125
23,Dept-06,2012-01-06,Electronics,Premium,SPLR-006,1476144.34,13,113549.56,1726526.9,66.22,3.798,138.1138065,4.125
23,Dept-10,2012-08-06,Home Essentials,Regular,SPLR-006,1568048.54,21,74668.98,1732433.79,56.82,3.746,138.1174194,4.125
23,Dept-07,2012-06-15,Electronics,Regular,SPLR-003,1543667.68,4,385916.92,1766170.99,64.73,3.683,138.1295333,4.125
23,Dept-10,2012-06-22,Clothing,Regular,SPLR-010,1522042.57,23,66175.76,1781386.67,71.82,3.629,138.1629,4.125
23,Dept-01,2012-06-29,Grocery,Regular,SPLR-008,1451782.16,46,31560.48,1644474.73,64.23,3.577,138.1962667,4.125
23,Dept-09,2012-06-07,Grocery,Premium,SPLR-001,1545370.16,22,70244.1,1828523.58,70.86,3.538,138.2296333,4.156
23,Dept-01,2012-07-13,Clothing,Regular,SPLR-008,1384921.63,14,98922.97,1544449.96,69.19,3.561,138.263,4.156
23,Dept-06,2012-07-20,Clothing,Regular,SPLR-001,1381339.23,24,57555.8,1597187.1,71.13,3.61,138.2331935,4.156
23,Dept-07,2012-07-27,Home Essentials,Regular,SPLR-002,1322932.36,22,60133.29,1531074.71,69.31,3.701,138.2033871,4.156
23,Dept-08,2012-03-08,Pharmacy,New,SPLR-006,1416926.31,47,30147.37,1565261.45,71.51,3.698,138.1735806,4.156
23,Dept-06,2012-10-08,Home Essentials,Regular,SPLR-008,1436311.76,10,143631.18,1681698.58,71.12,3.772,138.1437742,4.156
23,Dept-09,2012-08-17,Electronics,Premium,SPLR-005,1510131.45,39,38721.32,1715427.32,69.97,3.84,138.1857097,4.156
23,Dept-02,2012-08-24,Home Essentials,Regular,SPLR-010,1702220.96,6,283703.49,1878050.2,64.63,3.874,138.2814516,4.156
23,Dept-03,2012-08-31,Clothing,Premium,SPLR-007,1577468.78,18,87637.15,1885391.99,68.34,3.884,138.3771935,4.156
23,Dept-08,2012-07-09,Clothing,Regular,SPLR-006,1427162.26,45,31714.72,1699112.42,66.74,3.921,138.4729355,4.156
23,Dept-05,2012-09-14,Grocery,Regular,SPLR-010,1279041.64,34,37618.87,1410176.34,61.37,3.988,138.5673,4.156
23,Dept-07,2012-09-21,Grocery,Premium,SPLR-003,1338627.55,47,28481.44,1537627.01,56.8,4.056,138.6534,4.156
23,Dept-10,2012-09-28,Grocery,Regular,SPLR-002,1319035.06,12,109919.59,1505431.24,53.71,4.018,138.7395,4.156
23,Dept-02,2012-05-10,Electronics,New,SPLR-008,1464616.59,2,732308.3,1733078.87,56.65,4.027,138.8256,4.145
23,Dept-07,2012-12-10,Home Essentials,Regular,SPLR-006,1412925.25,21,67282.15,1694225.5,48.1,4.029,138.9117,4.145
23,Dept-01,2012-10-19,Home Essentials,Regular,SPLR-001,1363155.77,30,45438.53,1560340.07,47.89,4.0,138.8336129,4.145
23,Dept-02,2012-10-26,Electronics,Premium,SPLR-003,1347454.59,41,32864.75,1551124.45,50.56,3.917,138.7281613,4.145
24,Dept-04,2010-05-02,Home Essentials,Regular,SPLR-004,1388725.63,34,40844.87,1556250.22,22.43,2.954,131.5279032,8.326
24,Dept-04,2010-12-02,Clothing,Regular,SPLR-007,1414107.1,39,36259.16,1585212.42,25.94,2.94,131.5866129,8.326
24,Dept-10,2010-02-19,Electronics,Regular,SPLR-004,1385362.49,40,34634.06,1604327.33,31.05,2.909,131.637,8.326
24,Dept-06,2010-02-26,Home Essentials,Regular,SPLR-008,1158722.74,19,60985.41,1381741.74,33.98,2.91,131.686,8.326
24,Dept-09,2010-05-03,Electronics,Regular,SPLR-007,1412387.37,27,52310.64,1671533.67,36.73,2.919,131.735,8.326
24,Dept-01,2010-12-03,Clothing,Regular,SPLR-007,1309340.16,45,29096.45,1554845.74,42.31,2.938,131.784,8.326
24,Dept-01,2010-03-19,Grocery,Regular,SPLR-005,1222511.29,28,43661.12,1430493.06,46.09,2.96,131.8242903,8.326
24,Dept-07,2010-03-26,Grocery,Regular,SPLR-007,1258311.56,11,114391.96,1408107.84,48.87,2.963,131.863129,8.326
24,Dept-08,2010-02-04,Home Essentials,New,SPLR-002,1478321.26,16,92395.08,1665823.12,45.22,2.957,131.9019677,8.211
24,Dept-08,2010-09-04,Pharmacy,Regular,SPLR-002,1379579.63,19,72609.45,1597402.74,62.06,2.992,131.9408065,8.211
24,Dept-02,2010-04-16,Electronics,Regular,SPLR-005,1268266.72,1,1268266.72,1498682.61,51.08,3.01,131.9809,8.211
24,Dept-06,2010-04-23,Grocery,New,SPLR-006,1264117.01,10,126411.7,1391354.97,51.07,3.021,132.0226667,8.211
24,Dept-07,2010-04-30,Electronics,Regular,SPLR-003,1259877.19,35,35996.49,1419901.12,51.48,3.042,132.0644333,8.211
24,Dept-01,2010-07-05,Home Essentials,New,SPLR-008,1409705.03,38,37097.5,1609284.23,66.65,3.095,132.1062,8.211
24,Dept-10,2010-05-14,Grocery,New,SPLR-004,1346783.35,40,33669.58,1572842.5,51.31,3.112,132.152129,8.211
24,Dept-10,2010-05-21,Electronics,New,SPLR-002,1283482.85,43,29848.44,1427697.37,60.44,3.096,132.2230323,8.211
24,Dept-05,2010-05-28,Home Essentials,New,SPLR-009,1473868.15,7,210552.59,1687461.46,69.59,3.046,132.2939355,8.211
24,Dept-07,2010-04-06,Grocery,New,SPLR-007,1566668.91,22,71212.22,1872184.32,71.99,3.006,132.3648387,8.211
24,Dept-02,2010-11-06,Clothing,New,SPLR-002,1375458.21,25,55018.33,1632296.93,64.84,2.972,132.4357419,8.211
24,Dept-06,2010-06-18,Grocery,New,SPLR-009,1354168.18,9,150463.13,1612470.01,67.17,2.942,132.4733333,8.211
24,Dept-05,2010-06-25,Clothing,Regular,SPLR-005,1399073.75,49,28552.53,1634670.32,74.9,2.958,132.4976,8.211
24,Dept-02,2010-02-07,Home Essentials,Regular,SPLR-001,1563387.94,21,74447.04,1767675.63,71.12,2.958,132.5218667,8.117
24,Dept-05,2010-09-07,Pharmacy,Premium,SPLR-005,1665502.55,20,83275.13,1844165.45,79.05,2.94,132.5461333,8.117
24,Dept-07,2010-07-16,Home Essentials,Premium,SPLR-010,1418697.05,22,64486.23,1570569.88,76.56,2.933,132.5667742,8.117
24,Dept-07,2010-07-23,Home Essentials,Regular,SPLR-009,1333740.35,30,44458.01,1527320.61,75.27,2.924,132.5825806,8.117
24,Dept-04,2010-07-30,Home Essentials,Regular,SPLR-005,1387517.63,6,231252.94,1660387.05,75.91,2.932,132.5983871,8.117
24,Dept-09,2010-06-08,Clothing,New,SPLR-002,1442819.28,14,103058.52,1622689.94,74.54,2.942,132.6141935,8.117
24,Dept-05,2010-08-13,Pharmacy,New,SPLR-002,1384243.75,42,32958.18,1649431.17,74.17,2.923,132.63,8.117
24,Dept-10,2010-08-20,Clothing,Regular,SPLR-001,1375307.54,15,91687.17,1581750.7,72.17,2.913,132.6616129,8.117
24,Dept-02,2010-08-27,Home Essentials,New,SPLR-009,1350059.35,44,30683.17,1508651.09,67.0,2.885,132.6932258,8.117
24,Dept-05,2010-03-09,Clothing,New,SPLR-008,1366381.6,12,113865.13,1531521.48,73.52,2.86,132.7248387,8.117
24,Dept-07,2010-10-09,Grocery,New,SPLR-002,1474498.59,7,210642.66,1701159.23,67.11,2.837,132.7564516,8.117
24,Dept-08,2010-09-17,Clothing,New,SPLR-008,1273295.46,29,43906.74,1522090.34,60.31,2.846,132.7670667,8.117
24,Dept-08,2010-09-24,Home Essentials,Regular,SPLR-001,1169413.27,47,24881.13,1317020.6,64.3,2.837,132.7619333,8.117
24,Dept-06,2010-01-10,Electronics,New,SPLR-006,1215273.2,45,27006.07,1346121.96,66.88,2.84,132.7568,8.275
24,Dept-08,2010-08-10,Clothing,Regular,SPLR-007,1361944.94,34,40057.2,1605539.74,54.82,2.903,132.7516667,8.275
24,Dept-06,2010-10-15,Grocery,Premium,SPLR-002,1300806.74,18,72267.04,1452846.46,52.83,2.999,132.7633548,8.275
24,Dept-09,2010-10-22,Grocery,Regular,SPLR-010,1234875.33,47,26273.94,1371714.55,48.69,3.049,132.8170968,8.275
24,Dept-09,2010-10-29,Clothing,Regular,SPLR-007,1244925.94,19,65522.42,1437726.48,57.29,3.055,132.8708387,8.275
24,Dept-02,2010-05-11,Grocery,Premium,SPLR-001,1285358.01,49,26231.8,1426908.79,42.2,3.049,132.9245806,8.275
24,Dept-02,2010-12-11,Home Essentials,Premium,SPLR-008,1312877.01,41,32021.39,1450003.06,41.76,3.065,132.9783226,8.275
24,Dept-08,2010-11-19,Grocery,Regular,SPLR-005,1277150.6,39,32747.45,1413904.32,45.63,3.138,132.9172,8.275
24,Dept-07,2010-11-26,Electronics,New,SPLR-005,1779276.51,16,111204.78,2032895.02,41.92,3.186,132.8369333,8.275
24,Dept-08,2010-03-12,Grocery,Regular,SPLR-005,1413302.7,4,353325.68,1589678.21,37.08,3.2,132.7566667,8.275
24,Dept-03,2010-10-12,Electronics,Premium,SPLR-001,1593012.75,9,177001.42,1898506.17,27.11,3.255,132.6764,8.275
24,Dept-10,2010-12-17,Pharmacy,Regular,SPLR-006,1663525.77,44,37807.4,1888224.18,27.99,3.301,132.6804516,8.275
24,Dept-02,2010-12-24,Clothing,New,SPLR-005,2386015.75,12,198834.65,2625281.13,27.74,3.309,132.7477419,8.275
24,Dept-02,2010-12-31,Clothing,Regular,SPLR-008,1208600.05,3,402866.68,1445878.78,25.9,3.336,132.8150323,8.275
24,Dept-06,2011-07-01,Grocery,Premium,SPLR-009,1178641.71,7,168377.39,1351042.26,30.72,3.351,132.8823226,8.252
24,Dept-02,2011-01-14,Pharmacy,Regular,SPLR-006,1167740.2,36,32437.23,1346027.83,22.41,3.367,132.9510645,8.252
24,Dept-07,2011-01-21,Clothing,Premium,SPLR-008,1107170.39,43,25748.15,1283513.0,23.69,3.391,133.0285161,8.252
24,Dept-04,2011-01-28,Home Essentials,Regular,SPLR-008,1126921.34,7,160988.76,1290771.08,17.91,3.402,133.1059677,8.252
24,Dept-02,2011-04-02,Pharmacy,Regular,SPLR-004,1225182.04,26,47122.39,1451734.37,23.83,3.4,133.1834194,8.252
24,Dept-01,2011-11-02,Electronics,Regular,SPLR-006,1341240.62,27,49675.58,1522183.02,26.51,3.416,133.260871,8.252
24,Dept-05,2011-02-18,Clothing,New,SPLR-009,1360150.12,11,123650.01,1591236.04,34.04,3.42,133.3701429,8.252
24,Dept-04,2011-02-25,Pharmacy,Regular,SPLR-003,1235121.33,26,47504.67,1457273.75,26.09,3.452,133.4921429,8.252
24,Dept-02,2011-04-03,Grocery,Regular,SPLR-004,1346994.53,6,224499.09,1526292.48,31.36,3.605,133.6141429,8.252
24,Dept-04,2011-11-03,Clothing,Regular,SPLR-002,1253218.7,5,250643.74,1471785.6,39.51,3.752,133.7361429,8.252
24,Dept-06,2011-03-18,Home Essentials,Regular,SPLR-008,1168397.26,40,29209.93,1398759.63,43.39,3.796,133.8492258,8.252
24,Dept-01,2011-03-25,Pharmacy,Regular,SPLR-008,1158693.12,28,41381.9,1305324.54,36.88,3.789,133.9587419,8.252
24,Dept-07,2011-01-04,Grocery,Regular,SPLR-009,1163803.3,41,28385.45,1360289.7,35.73,3.811,134.0682581,8.212
24,Dept-08,2011-08-04,Electronics,Premium,SPLR-010,1273670.32,26,48987.32,1449849.04,44.7,3.895,134.1777742,8.212
24,Dept-05,2011-04-15,Clothing,Regular,SPLR-002,1245576.65,34,36634.61,1434926.22,52.36,3.981,134.2784667,8.212
24,Dept-09,2011-04-22,Electronics,Regular,SPLR-010,1372484.9,25,54899.4,1629857.29,46.0,4.061,134.3571,8.212
24,Dept-10,2011-04-29,Electronics,New,SPLR-008,1197761.17,8,149720.15,1352477.36,60.48,4.117,134.4357333,8.212
24,Dept-06,2011-06-05,Electronics,Regular,SPLR-002,1339630.35,8,167453.79,1497659.08,55.75,4.192,134.5143667,8.212
24,Dept-05,2011-05-13,Clothing,Regular,SPLR-007,1311950.16,36,36443.06,1531240.32,58.49,4.211,134.593,8.212
24,Dept-02,2011-05-20,Grocery,Regular,SPLR-008,1234281.7,38,32481.1,1462146.71,59.84,4.202,134.6803871,8.212
24,Dept-04,2011-05-27,Home Essentials,Premium,SPLR-007,1311153.72,41,31979.36,1519342.25,65.74,4.134,134.7677742,8.212
24,Dept-08,2011-03-06,Grocery,Premium,SPLR-003,1554837.62,5,310967.52,1734000.42,73.12,4.069,134.8551613,8.212
24,Dept-09,2011-10-06,Grocery,Regular,SPLR-010,1373841.91,31,44317.48,1635555.82,70.02,4.025,134.9425484,8.212
24,Dept-09,2011-06-17,Grocery,New,SPLR-008,1320359.23,37,35685.38,1526656.17,64.34,3.989,135.0837333,8.212
24,Dept-03,2011-06-24,Pharmacy,Regular,SPLR-003,1304850.67,29,44994.85,1487517.43,68.88,3.964,135.2652667,8.212
24,Dept-07,2011-01-07,Clothing,Premium,SPLR-006,1445596.61,25,57823.86,1687882.94,70.27,3.916,135.4468,8.358
24,Dept-04,2011-08-07,Grocery,Regular,SPLR-010,1567340.07,38,41245.79,1839878.87,72.56,3.886,135.6283333,8.358
24,Dept-01,2011-07-15,Grocery,New,SPLR-001,1356938.95,43,31556.72,1537000.38,74.43,3.915,135.7837419,8.358
24,Dept-10,2011-07-22,Grocery,New,SPLR-009,1357672.24,33,41141.58,1522094.91,79.29,3.972,135.8738387,8.358
24,Dept-04,2011-07-29,Pharmacy,Premium,SPLR-010,1310973.06,37,35431.7,1496735.09,74.84,4.004,135.9639355,8.358
24,Dept-03,2011-05-08,Pharmacy,Premium,SPLR-001,1417616.81,31,45729.57,1562432.93,74.64,4.02,136.0540323,8.358
24,Dept-04,2011-12-08,Home Essentials,Regular,SPLR-005,1402818.01,38,36916.26,1641305.55,72.52,3.995,136.144129,8.358
24,Dept-01,2011-08-19,Clothing,Premium,SPLR-005,1352039.88,49,27592.65,1508749.41,69.93,3.942,136.183129,8.358
24,Dept-05,2011-08-26,Pharmacy,New,SPLR-003,1402372.09,2,701186.04,1669278.83,69.94,3.906,136.2136129,8.358
24,Dept-10,2011-02-09,Electronics,Regular,SPLR-004,1196105.44,25,47844.22,1338038.46,68.14,3.879,136.2440968,8.358
24,Dept-07,2011-09-09,Electronics,Regular,SPLR-003,1527455.19,18,84858.62,1787074.33,68.32,3.93,136.2745806,8.358
24,Dept-07,2011-09-16,Pharmacy,Regular,SPLR-005,1227535.97,10,122753.6,1372962.48,65.56,3.937,136.3145,8.358
24,Dept-03,2011-09-23,Home Essentials,Premium,SPLR-003,1232376.49,6,205396.08,1399673.23,60.61,3.899,136.367,8.358
24,Dept-06,2011-09-30,Electronics,New,SPLR-005,1246242.61,46,27092.23,1459918.8,68.0,3.858,136.4195,8.358
24,Dept-10,2011-07-10,Electronics,Premium,SPLR-009,1405914.39,2,702957.2,1641995.57,53.87,3.775,136.472,8.454
24,Dept-08,2011-10-14,Grocery,Premium,SPLR-008,1333315.03,10,133331.5,1504710.47,60.21,3.744,136.5150968,8.454
24,Dept-10,2011-10-21,Pharmacy,Regular,SPLR-003,1283563.43,39,32911.88,1470231.22,56.6,3.757,136.5017742,8.454
24,Dept-03,2011-10-28,Home Essentials,Regular,SPLR-003,1307142.75,32,40848.21,1460621.63,48.0,3.757,136.4884516,8.454
24,Dept-06,2011-04-11,Clothing,Premium,SPLR-002,1385860.38,42,32996.68,1592665.09,39.87,3.738,136.475129,8.454
24,Dept-08,2011-11-11,Clothing,Regular,SPLR-010,1425078.59,29,49140.64,1681288.82,46.78,3.719,136.4618065,8.454
24,Dept-09,2011-11-18,Grocery,Regular,SPLR-008,1297535.69,26,49905.22,1496624.04,48.17,3.717,136.4666667,8.454
24,Dept-03,2011-11-25,Home Essentials,Regular,SPLR-002,1761235.67,29,60732.26,1997561.37,41.83,3.689,136.4788,8.454
24,Dept-06,2011-02-12,Pharmacy,Regular,SPLR-009,1335647.1,32,41738.97,1590709.43,47.21,3.666,136.4909333,8.454
24,Dept-05,2011-09-12,Electronics,New,SPLR-004,1529615.54,16,95600.97,1703153.31,42.3,3.627,136.5030667,8.454
24,Dept-08,2011-12-16,Pharmacy,Regular,SPLR-008,1624994.43,26,62499.79,1910970.89,36.0,3.611,136.5335161,8.454
24,Dept-10,2011-12-23,Home Essentials,Regular,SPLR-003,2168344.23,24,90347.68,2488072.43,36.93,3.587,136.5883871,8.454
24,Dept-04,2011-12-30,Clothing,New,SPLR-005,1363973.16,45,30310.51,1503847.78,33.45,3.566,136.6432581,8.454
24,Dept-02,2012-06-01,Pharmacy,Regular,SPLR-008,1251581.89,16,78223.87,1417865.47,32.86,3.585,136.698129,8.659
24,Dept-01,2012-01-13,Electronics,Regular,SPLR-001,1155594.2,49,23583.56,1285490.83,36.5,3.666,136.753,8.659
24,Dept-01,2012-01-20,Pharmacy,Regular,SPLR-009,1151993.85,30,38399.8,1274180.56,25.73,3.705,136.8564194,8.659
24,Dept-03,2012-01-27,Clothing,Regular,SPLR-005,1057290.41,48,22026.88,1264295.63,31.92,3.737,136.9598387,8.659
24,Dept-08,2012-03-02,Home Essentials,Regular,SPLR-001,1249696.97,15,83313.13,1498289.36,38.61,3.796,137.0632581,8.659
24,Dept-03,2012-10-02,Electronics,Regular,SPLR-007,1403460.87,49,28642.06,1593730.63,33.82,3.826,137.1666774,8.659
24,Dept-05,2012-02-17,Clothing,Regular,SPLR-007,1326370.08,14,94740.72,1589473.38,33.92,3.874,137.2583103,8.659
24,Dept-01,2012-02-24,Grocery,Regular,SPLR-003,1303233.15,6,217205.52,1480695.87,37.35,3.917,137.3411034,8.659
24,Dept-09,2012-02-03,Pharmacy,Premium,SPLR-006,1213994.39,15,80932.96,1452070.87,35.36,3.983,137.4238966,8.659
24,Dept-04,2012-09-03,Pharmacy,New,SPLR-005,1325835.7,40,33145.89,1481205.0,41.5,4.021,137.5066897,8.659
24,Dept-06,2012-03-16,Clothing,Regular,SPLR-008,1239299.12,10,123929.91,1410593.03,48.68,4.021,137.5843871,8.659
24,Dept-03,2012-03-23,Grocery,Premium,SPLR-007,1221723.94,42,29088.67,1373265.21,59.51,4.054,137.6552903,8.659
24,Dept-05,2012-03-30,Clothing,Regular,SPLR-009,1230106.13,25,49204.25,1453082.0,47.28,4.098,137.7261935,8.659
24,Dept-04,2012-06-04,Clothing,Regular,SPLR-004,1524734.29,43,35458.94,1705388.24,45.25,4.143,137.7970968,8.983
24,Dept-01,2012-04-13,Grocery,Regular,SPLR-004,1285783.87,21,61227.8,1422926.79,48.65,4.187,137.868,8.983
24,Dept-10,2012-04-20,Clothing,Premium,SPLR-008,1208654.4,8,151081.8,1449838.07,61.05,4.17,137.9230667,8.983
24,Dept-05,2012-04-27,Grocery,New,SPLR-005,1194334.65,21,56873.08,1397297.16,49.26,4.163,137.9781333,8.983
24,Dept-09,2012-04-05,Electronics,Regular,SPLR-002,1306551.71,44,29694.36,1480633.23,52.14,4.124,138.0332,8.983
24,Dept-07,2012-11-05,Home Essentials,Regular,SPLR-001,1355391.79,2,677695.9,1548003.83,58.7,4.055,138.0882667,8.983
24,Dept-01,2012-05-18,Pharmacy,Regular,SPLR-010,1298809.8,23,56469.99,1497282.99,63.1,4.029,138.1065806,8.983
24,Dept-09,2012-05-25,Clothing,Regular,SPLR-005,1407897.57,2,703948.78,1665974.48,65.79,3.979,138.1101935,8.983
24,Dept-05,2012-01-06,Clothing,Premium,SPLR-009,1467722.19,15,97848.15,1710082.86,71.79,3.915,138.1138065,8.983
24,Dept-07,2012-08-06,Grocery,Regular,SPLR-004,1406313.13,45,31251.4,1594782.06,59.93,3.871,138.1174194,8.983
24,Dept-05,2012-06-15,Clothing,New,SPLR-005,1364445.98,40,34111.15,1597544.31,68.28,3.786,138.1295333,8.983
